,load,temp1,temp2,temp3,weekday,season,dayofy
2015-07-02 00:00:00,77437.0,68.0,63.9,69.9,4.0,2.0,183.0
2015-07-02 01:00:00,72863.0,68.0,63.9,69.9,4.0,2.0,183.0
2015-07-02 02:00:00,69862.0,68.0,63.9,69.9,4.0,2.0,183.0
2015-07-02 03:00:00,67951.0,68.0,63.9,69.9,4.0,2.0,183.0
2015-07-02 04:00:00,67153.0,68.0,63.9,69.9,4.0,2.0,183.0
2015-07-02 05:00:00,68405.0,68.0,63.9,69.9,4.0,2.0,183.0
2015-07-02 06:00:00,71204.0,68.0,63.9,69.9,4.0,2.0,183.0
2015-07-02 07:00:00,75033.0,68.0,63.9,69.9,4.0,2.0,183.0
2015-07-02 08:00:00,78999.0,68.0,63.9,69.9,4.0,2.0,183.0
2015-07-02 09:00:00,82401.0,68.0,63.9,69.9,4.0,2.0,183.0
2015-07-02 10:00:00,85489.0,68.0,63.9,69.9,4.0,2.0,183.0
2015-07-02 11:00:00,88452.0,68.0,63.9,69.9,4.0,2.0,183.0
2015-07-02 12:00:00,90991.0,68.0,63.9,69.9,4.0,2.0,183.0
2015-07-02 13:00:00,93456.0,68.0,63.9,69.9,4.0,2.0,183.0
2015-07-02 14:00:00,95601.0,68.0,63.9,69.9,4.0,2.0,183.0
2015-07-02 15:00:00,97046.0,68.0,63.9,69.9,4.0,2.0,183.0
2015-07-02 16:00:00,97627.0,68.0,63.9,69.9,4.0,2.0,183.0
2015-07-02 17:00:00,97675.0,68.0,63.9,69.9,4.0,2.0,183.0
2015-07-02 18:00:00,96420.0,68.0,63.9,69.9,4.0,2.0,183.0
2015-07-02 19:00:00,93971.0,68.0,63.9,69.9,4.0,2.0,183.0
2015-07-02 20:00:00,91118.0,68.0,63.9,69.9,4.0,2.0,183.0
2015-07-02 21:00:00,89650.0,68.0,63.9,69.9,4.0,2.0,183.0
2015-07-02 22:00:00,87493.0,68.0,63.9,69.9,4.0,2.0,183.0
2015-07-02 23:00:00,81759.0,68.0,63.9,69.9,4.0,2.0,183.0
2015-07-03 00:00:00,75509.0,72.2,66.5,71.9,5.0,2.0,184.0
2015-07-03 01:00:00,70928.0,72.2,66.5,71.9,5.0,2.0,184.0
2015-07-03 02:00:00,67829.0,72.2,66.5,71.9,5.0,2.0,184.0
2015-07-03 03:00:00,65731.0,72.2,66.5,71.9,5.0,2.0,184.0
2015-07-03 04:00:00,64468.0,72.2,66.5,71.9,5.0,2.0,184.0
2015-07-03 05:00:00,64617.0,72.2,66.5,71.9,5.0,2.0,184.0
2015-07-03 06:00:00,65541.0,72.2,66.5,71.9,5.0,2.0,184.0
2015-07-03 07:00:00,66816.0,72.2,66.5,71.9,5.0,2.0,184.0
2015-07-03 08:00:00,70175.0,72.2,66.5,71.9,5.0,2.0,184.0
2015-07-03 09:00:00,75011.0,72.2,66.5,71.9,5.0,2.0,184.0
2015-07-03 10:00:00,79584.0,72.2,66.5,71.9,5.0,2.0,184.0
2015-07-03 11:00:00,83066.0,72.2,66.5,71.9,5.0,2.0,184.0
2015-07-03 12:00:00,85636.0,72.2,66.5,71.9,5.0,2.0,184.0
2015-07-03 13:00:00,87807.0,72.2,66.5,71.9,5.0,2.0,184.0
2015-07-03 14:00:00,89648.0,72.2,66.5,71.9,5.0,2.0,184.0
2015-07-03 15:00:00,90947.0,72.2,66.5,71.9,5.0,2.0,184.0
2015-07-03 16:00:00,91958.0,72.2,66.5,71.9,5.0,2.0,184.0
2015-07-03 17:00:00,92516.0,72.2,66.5,71.9,5.0,2.0,184.0
2015-07-03 18:00:00,92032.0,72.2,66.5,71.9,5.0,2.0,184.0
2015-07-03 19:00:00,89891.0,72.2,66.5,71.9,5.0,2.0,184.0
2015-07-03 20:00:00,86886.0,72.2,66.5,71.9,5.0,2.0,184.0
2015-07-03 21:00:00,85254.0,72.2,66.5,71.9,5.0,2.0,184.0
2015-07-03 22:00:00,83291.0,72.2,66.5,71.9,5.0,2.0,184.0
2015-07-03 23:00:00,78879.0,72.2,66.5,71.9,5.0,2.0,184.0
2015-07-04 00:00:00,73880.0,76.0,71.9,73.3,6.0,2.0,185.0
2015-07-04 01:00:00,69170.0,76.0,71.9,73.3,6.0,2.0,185.0
2015-07-04 02:00:00,65909.0,76.0,71.9,73.3,6.0,2.0,185.0
2015-07-04 03:00:00,63747.0,76.0,71.9,73.3,6.0,2.0,185.0
2015-07-04 04:00:00,62427.0,76.0,71.9,73.3,6.0,2.0,185.0
2015-07-04 05:00:00,61990.0,76.0,71.9,73.3,6.0,2.0,185.0
2015-07-04 06:00:00,61749.0,76.0,71.9,73.3,6.0,2.0,185.0
2015-07-04 07:00:00,61924.0,76.0,71.9,73.3,6.0,2.0,185.0
2015-07-04 08:00:00,65173.0,76.0,71.9,73.3,6.0,2.0,185.0
2015-07-04 09:00:00,70371.0,76.0,71.9,73.3,6.0,2.0,185.0
2015-07-04 10:00:00,75670.0,76.0,71.9,73.3,6.0,2.0,185.0
2015-07-04 11:00:00,80105.0,76.0,71.9,73.3,6.0,2.0,185.0
2015-07-04 12:00:00,83562.0,76.0,71.9,73.3,6.0,2.0,185.0
2015-07-04 13:00:00,85799.0,76.0,71.9,73.3,6.0,2.0,185.0
2015-07-04 14:00:00,87258.0,76.0,71.9,73.3,6.0,2.0,185.0
2015-07-04 15:00:00,88461.0,76.0,71.9,73.3,6.0,2.0,185.0
2015-07-04 16:00:00,89592.0,76.0,71.9,73.3,6.0,2.0,185.0
2015-07-04 17:00:00,90115.0,76.0,71.9,73.3,6.0,2.0,185.0
2015-07-04 18:00:00,89556.0,76.0,71.9,73.3,6.0,2.0,185.0
2015-07-04 19:00:00,87362.0,76.0,71.9,73.3,6.0,2.0,185.0
2015-07-04 20:00:00,84060.0,76.0,71.9,73.3,6.0,2.0,185.0
2015-07-04 21:00:00,81616.0,76.0,71.9,73.3,6.0,2.0,185.0
2015-07-04 22:00:00,79465.0,76.0,71.9,73.3,6.0,2.0,185.0
2015-07-04 23:00:00,76962.0,76.0,71.9,73.3,6.0,2.0,185.0
2015-07-05 00:00:00,73499.0,78.4,73.5,74.2,7.0,2.0,186.0
2015-07-05 01:00:00,69123.0,78.4,73.5,74.2,7.0,2.0,186.0
2015-07-05 02:00:00,65684.0,78.4,73.5,74.2,7.0,2.0,186.0
2015-07-05 03:00:00,63407.0,78.4,73.5,74.2,7.0,2.0,186.0
2015-07-05 04:00:00,62006.0,78.4,73.5,74.2,7.0,2.0,186.0
2015-07-05 05:00:00,61741.0,78.4,73.5,74.2,7.0,2.0,186.0
2015-07-05 06:00:00,61426.0,78.4,73.5,74.2,7.0,2.0,186.0
2015-07-05 07:00:00,61889.0,78.4,73.5,74.2,7.0,2.0,186.0
2015-07-05 08:00:00,65234.0,78.4,73.5,74.2,7.0,2.0,186.0
2015-07-05 09:00:00,70541.0,78.4,73.5,74.2,7.0,2.0,186.0
2015-07-05 10:00:00,76446.0,78.4,73.5,74.2,7.0,2.0,186.0
2015-07-05 11:00:00,81560.0,78.4,73.5,74.2,7.0,2.0,186.0
2015-07-05 12:00:00,86259.0,78.4,73.5,74.2,7.0,2.0,186.0
2015-07-05 13:00:00,90197.0,78.4,73.5,74.2,7.0,2.0,186.0
2015-07-05 14:00:00,93245.0,78.4,73.5,74.2,7.0,2.0,186.0
2015-07-05 15:00:00,95468.0,78.4,73.5,74.2,7.0,2.0,186.0
2015-07-05 16:00:00,97478.0,78.4,73.5,74.2,7.0,2.0,186.0
2015-07-05 17:00:00,98745.0,78.4,73.5,74.2,7.0,2.0,186.0
2015-07-05 18:00:00,98773.0,78.4,73.5,74.2,7.0,2.0,186.0
2015-07-05 19:00:00,97116.0,78.4,73.5,74.2,7.0,2.0,186.0
2015-07-05 20:00:00,94393.0,78.4,73.5,74.2,7.0,2.0,186.0
2015-07-05 21:00:00,93023.0,78.4,73.5,74.2,7.0,2.0,186.0
2015-07-05 22:00:00,90712.0,78.4,73.5,74.2,7.0,2.0,186.0
2015-07-05 23:00:00,84847.0,78.4,73.5,74.2,7.0,2.0,186.0
2015-07-06 00:00:00,78546.0,69.0,72.9,74.8,1.0,2.0,187.0
2015-07-06 01:00:00,73890.0,69.0,72.9,74.8,1.0,2.0,187.0
2015-07-06 02:00:00,70589.0,69.0,72.9,74.8,1.0,2.0,187.0
2015-07-06 03:00:00,68627.0,69.0,72.9,74.8,1.0,2.0,187.0
2015-07-06 04:00:00,68070.0,69.0,72.9,74.8,1.0,2.0,187.0
2015-07-06 05:00:00,69453.0,69.0,72.9,74.8,1.0,2.0,187.0
2015-07-06 06:00:00,72763.0,69.0,72.9,74.8,1.0,2.0,187.0
2015-07-06 07:00:00,77737.0,69.0,72.9,74.8,1.0,2.0,187.0
2015-07-06 08:00:00,83383.0,69.0,72.9,74.8,1.0,2.0,187.0
2015-07-06 09:00:00,88690.0,69.0,72.9,74.8,1.0,2.0,187.0
2015-07-06 10:00:00,93981.0,69.0,72.9,74.8,1.0,2.0,187.0
2015-07-06 11:00:00,99120.0,69.0,72.9,74.8,1.0,2.0,187.0
2015-07-06 12:00:00,103833.0,69.0,72.9,74.8,1.0,2.0,187.0
2015-07-06 13:00:00,107512.0,69.0,72.9,74.8,1.0,2.0,187.0
2015-07-06 14:00:00,110262.0,69.0,72.9,74.8,1.0,2.0,187.0
2015-07-06 15:00:00,110071.8,69.0,72.9,74.8,1.0,2.0,187.0
2015-07-06 16:00:00,109881.6,69.0,72.9,74.8,1.0,2.0,187.0
2015-07-06 17:00:00,109691.4,69.0,72.9,74.8,1.0,2.0,187.0
2015-07-06 18:00:00,109501.2,69.0,72.9,74.8,1.0,2.0,187.0
2015-07-06 19:00:00,109311.0,69.0,72.9,74.8,1.0,2.0,187.0
2015-07-06 20:00:00,105673.0,69.0,72.9,74.8,1.0,2.0,187.0
2015-07-06 21:00:00,103647.0,69.0,72.9,74.8,1.0,2.0,187.0
2015-07-06 22:00:00,100323.0,69.0,72.9,74.8,1.0,2.0,187.0
2015-07-06 23:00:00,93076.0,69.0,72.9,74.8,1.0,2.0,187.0
2015-07-07 00:00:00,86034.0,62.5,62.9,62.7,2.0,2.0,188.0
2015-07-07 01:00:00,80824.0,62.5,62.9,62.7,2.0,2.0,188.0
2015-07-07 02:00:00,77258.0,62.5,62.9,62.7,2.0,2.0,188.0
2015-07-07 03:00:00,75037.0,62.5,62.9,62.7,2.0,2.0,188.0
2015-07-07 04:00:00,74129.0,62.5,62.9,62.7,2.0,2.0,188.0
2015-07-07 05:00:00,75144.0,62.5,62.9,62.7,2.0,2.0,188.0
2015-07-07 06:00:00,78335.0,62.5,62.9,62.7,2.0,2.0,188.0
2015-07-07 07:00:00,82385.0,62.5,62.9,62.7,2.0,2.0,188.0
2015-07-07 08:00:00,86842.0,62.5,62.9,62.7,2.0,2.0,188.0
2015-07-07 09:00:00,90765.0,62.5,62.9,62.7,2.0,2.0,188.0
2015-07-07 10:00:00,93967.0,62.5,62.9,62.7,2.0,2.0,188.0
2015-07-07 11:00:00,97057.0,62.5,62.9,62.7,2.0,2.0,188.0
2015-07-07 12:00:00,98746.0,62.5,62.9,62.7,2.0,2.0,188.0
2015-07-07 13:00:00,99626.0,62.5,62.9,62.7,2.0,2.0,188.0
2015-07-07 14:00:00,100269.0,62.5,62.9,62.7,2.0,2.0,188.0
2015-07-07 15:00:00,99832.0,62.5,62.9,62.7,2.0,2.0,188.0
2015-07-07 16:00:00,99402.0,62.5,62.9,62.7,2.0,2.0,188.0
2015-07-07 17:00:00,98749.0,62.5,62.9,62.7,2.0,2.0,188.0
2015-07-07 18:00:00,96977.0,62.5,62.9,62.7,2.0,2.0,188.0
2015-07-07 19:00:00,94756.0,62.5,62.9,62.7,2.0,2.0,188.0
2015-07-07 20:00:00,92471.0,62.5,62.9,62.7,2.0,2.0,188.0
2015-07-07 21:00:00,91560.0,62.5,62.9,62.7,2.0,2.0,188.0
2015-07-07 22:00:00,89363.0,62.5,62.9,62.7,2.0,2.0,188.0
2015-07-07 23:00:00,83322.0,62.5,62.9,62.7,2.0,2.0,188.0
2015-07-08 00:00:00,77171.0,66.3,66.6,69.4,3.0,2.0,189.0
2015-07-08 01:00:00,72925.0,66.3,66.6,69.4,3.0,2.0,189.0
2015-07-08 02:00:00,70227.0,66.3,66.6,69.4,3.0,2.0,189.0
2015-07-08 03:00:00,68448.0,66.3,66.6,69.4,3.0,2.0,189.0
2015-07-08 04:00:00,67878.0,66.3,66.6,69.4,3.0,2.0,189.0
2015-07-08 05:00:00,68970.0,66.3,66.6,69.4,3.0,2.0,189.0
2015-07-08 06:00:00,72026.0,66.3,66.6,69.4,3.0,2.0,189.0
2015-07-08 07:00:00,75985.0,66.3,66.6,69.4,3.0,2.0,189.0
2015-07-08 08:00:00,80518.0,66.3,66.6,69.4,3.0,2.0,189.0
2015-07-08 09:00:00,84230.0,66.3,66.6,69.4,3.0,2.0,189.0
2015-07-08 10:00:00,87774.0,66.3,66.6,69.4,3.0,2.0,189.0
2015-07-08 11:00:00,90355.0,66.3,66.6,69.4,3.0,2.0,189.0
2015-07-08 12:00:00,92526.0,66.3,66.6,69.4,3.0,2.0,189.0
2015-07-08 13:00:00,94401.0,66.3,66.6,69.4,3.0,2.0,189.0
2015-07-08 14:00:00,95930.0,66.3,66.6,69.4,3.0,2.0,189.0
2015-07-08 15:00:00,96277.0,66.3,66.6,69.4,3.0,2.0,189.0
2015-07-08 16:00:00,96020.0,66.3,66.6,69.4,3.0,2.0,189.0
2015-07-08 17:00:00,95956.0,66.3,66.6,69.4,3.0,2.0,189.0
2015-07-08 18:00:00,95334.0,66.3,66.6,69.4,3.0,2.0,189.0
2015-07-08 19:00:00,93915.0,66.3,66.6,69.4,3.0,2.0,189.0
2015-07-08 20:00:00,91916.0,66.3,66.6,69.4,3.0,2.0,189.0
2015-07-08 21:00:00,91451.0,66.3,66.6,69.4,3.0,2.0,189.0
2015-07-08 22:00:00,89410.0,66.3,66.6,69.4,3.0,2.0,189.0
2015-07-08 23:00:00,83755.0,66.3,66.6,69.4,3.0,2.0,189.0
2015-07-09 00:00:00,78238.0,71.5,68.9,68.0,4.0,2.0,190.0
2015-07-09 01:00:00,73926.0,71.5,68.9,68.0,4.0,2.0,190.0
2015-07-09 02:00:00,71250.0,71.5,68.9,68.0,4.0,2.0,190.0
2015-07-09 03:00:00,69507.0,71.5,68.9,68.0,4.0,2.0,190.0
2015-07-09 04:00:00,68835.0,71.5,68.9,68.0,4.0,2.0,190.0
2015-07-09 05:00:00,69973.0,71.5,68.9,68.0,4.0,2.0,190.0
2015-07-09 06:00:00,73409.0,71.5,68.9,68.0,4.0,2.0,190.0
2015-07-09 07:00:00,77383.0,71.5,68.9,68.0,4.0,2.0,190.0
2015-07-09 08:00:00,81700.0,71.5,68.9,68.0,4.0,2.0,190.0
2015-07-09 09:00:00,85628.0,71.5,68.9,68.0,4.0,2.0,190.0
2015-07-09 10:00:00,89224.0,71.5,68.9,68.0,4.0,2.0,190.0
2015-07-09 11:00:00,92748.0,71.5,68.9,68.0,4.0,2.0,190.0
2015-07-09 12:00:00,95552.0,71.5,68.9,68.0,4.0,2.0,190.0
2015-07-09 13:00:00,98083.0,71.5,68.9,68.0,4.0,2.0,190.0
2015-07-09 14:00:00,100416.0,71.5,68.9,68.0,4.0,2.0,190.0
2015-07-09 15:00:00,101715.0,71.5,68.9,68.0,4.0,2.0,190.0
2015-07-09 16:00:00,102551.0,71.5,68.9,68.0,4.0,2.0,190.0
2015-07-09 17:00:00,103118.0,71.5,68.9,68.0,4.0,2.0,190.0
2015-07-09 18:00:00,102139.0,71.5,68.9,68.0,4.0,2.0,190.0
2015-07-09 19:00:00,100017.0,71.5,68.9,68.0,4.0,2.0,190.0
2015-07-09 20:00:00,97491.0,71.5,68.9,68.0,4.0,2.0,190.0
2015-07-09 21:00:00,96180.0,71.5,68.9,68.0,4.0,2.0,190.0
2015-07-09 22:00:00,93680.0,71.5,68.9,68.0,4.0,2.0,190.0
2015-07-09 23:00:00,87363.0,71.5,68.9,68.0,4.0,2.0,190.0
2015-07-10 00:00:00,80766.0,73.7,72.6,68.9,5.0,2.0,191.0
2015-07-10 01:00:00,75865.0,73.7,72.6,68.9,5.0,2.0,191.0
2015-07-10 02:00:00,72397.0,73.7,72.6,68.9,5.0,2.0,191.0
2015-07-10 03:00:00,70305.0,73.7,72.6,68.9,5.0,2.0,191.0
2015-07-10 04:00:00,69573.0,73.7,72.6,68.9,5.0,2.0,191.0
2015-07-10 05:00:00,70541.0,73.7,72.6,68.9,5.0,2.0,191.0
2015-07-10 06:00:00,73469.0,73.7,72.6,68.9,5.0,2.0,191.0
2015-07-10 07:00:00,77469.0,73.7,72.6,68.9,5.0,2.0,191.0
2015-07-10 08:00:00,82450.0,73.7,72.6,68.9,5.0,2.0,191.0
2015-07-10 09:00:00,87564.0,73.7,72.6,68.9,5.0,2.0,191.0
2015-07-10 10:00:00,92232.0,73.7,72.6,68.9,5.0,2.0,191.0
2015-07-10 11:00:00,96722.0,73.7,72.6,68.9,5.0,2.0,191.0
2015-07-10 12:00:00,100181.0,73.7,72.6,68.9,5.0,2.0,191.0
2015-07-10 13:00:00,103080.0,73.7,72.6,68.9,5.0,2.0,191.0
2015-07-10 14:00:00,105469.0,73.7,72.6,68.9,5.0,2.0,191.0
2015-07-10 15:00:00,106781.0,73.7,72.6,68.9,5.0,2.0,191.0
2015-07-10 16:00:00,107510.0,73.7,72.6,68.9,5.0,2.0,191.0
2015-07-10 17:00:00,107379.0,73.7,72.6,68.9,5.0,2.0,191.0
2015-07-10 18:00:00,106108.0,73.7,72.6,68.9,5.0,2.0,191.0
2015-07-10 19:00:00,103649.0,73.7,72.6,68.9,5.0,2.0,191.0
2015-07-10 20:00:00,99944.0,73.7,72.6,68.9,5.0,2.0,191.0
2015-07-10 21:00:00,97737.0,73.7,72.6,68.9,5.0,2.0,191.0
2015-07-10 22:00:00,95245.0,73.7,72.6,68.9,5.0,2.0,191.0
2015-07-10 23:00:00,88978.0,73.7,72.6,68.9,5.0,2.0,191.0
2015-07-11 00:00:00,82316.0,75.0,74.6,76.0,6.0,2.0,192.0
2015-07-11 01:00:00,76903.0,75.0,74.6,76.0,6.0,2.0,192.0
2015-07-11 02:00:00,72889.0,75.0,74.6,76.0,6.0,2.0,192.0
2015-07-11 03:00:00,70402.0,75.0,74.6,76.0,6.0,2.0,192.0
2015-07-11 04:00:00,68767.0,75.0,74.6,76.0,6.0,2.0,192.0
2015-07-11 05:00:00,68548.0,75.0,74.6,76.0,6.0,2.0,192.0
2015-07-11 06:00:00,68868.0,75.0,74.6,76.0,6.0,2.0,192.0
2015-07-11 07:00:00,70034.0,75.0,74.6,76.0,6.0,2.0,192.0
2015-07-11 08:00:00,74298.0,75.0,74.6,76.0,6.0,2.0,192.0
2015-07-11 09:00:00,80461.0,75.0,74.6,76.0,6.0,2.0,192.0
2015-07-11 10:00:00,86703.0,75.0,74.6,76.0,6.0,2.0,192.0
2015-07-11 11:00:00,92067.0,75.0,74.6,76.0,6.0,2.0,192.0
2015-07-11 12:00:00,96248.0,75.0,74.6,76.0,6.0,2.0,192.0
2015-07-11 13:00:00,99288.0,75.0,74.6,76.0,6.0,2.0,192.0
2015-07-11 14:00:00,101784.0,75.0,74.6,76.0,6.0,2.0,192.0
2015-07-11 15:00:00,103467.0,75.0,74.6,76.0,6.0,2.0,192.0
2015-07-11 16:00:00,104678.0,75.0,74.6,76.0,6.0,2.0,192.0
2015-07-11 17:00:00,105107.0,75.0,74.6,76.0,6.0,2.0,192.0
2015-07-11 18:00:00,104810.0,75.0,74.6,76.0,6.0,2.0,192.0
2015-07-11 19:00:00,103044.0,75.0,74.6,76.0,6.0,2.0,192.0
2015-07-11 20:00:00,100015.0,75.0,74.6,76.0,6.0,2.0,192.0
2015-07-11 21:00:00,97998.0,75.0,74.6,76.0,6.0,2.0,192.0
2015-07-11 22:00:00,95719.0,75.0,74.6,76.0,6.0,2.0,192.0
2015-07-11 23:00:00,89981.0,75.0,74.6,76.0,6.0,2.0,192.0
2015-07-12 00:00:00,83871.0,78.0,72.1,74.2,7.0,2.0,193.0
2015-07-12 01:00:00,78797.0,78.0,72.1,74.2,7.0,2.0,193.0
2015-07-12 02:00:00,74957.0,78.0,72.1,74.2,7.0,2.0,193.0
2015-07-12 03:00:00,72274.0,78.0,72.1,74.2,7.0,2.0,193.0
2015-07-12 04:00:00,70516.0,78.0,72.1,74.2,7.0,2.0,193.0
2015-07-12 05:00:00,69713.0,78.0,72.1,74.2,7.0,2.0,193.0
2015-07-12 06:00:00,69469.0,78.0,72.1,74.2,7.0,2.0,193.0
2015-07-12 07:00:00,69689.0,78.0,72.1,74.2,7.0,2.0,193.0
2015-07-12 08:00:00,73877.0,78.0,72.1,74.2,7.0,2.0,193.0
2015-07-12 09:00:00,80646.0,78.0,72.1,74.2,7.0,2.0,193.0
2015-07-12 10:00:00,87193.0,78.0,72.1,74.2,7.0,2.0,193.0
2015-07-12 11:00:00,93152.0,78.0,72.1,74.2,7.0,2.0,193.0
2015-07-12 12:00:00,98409.0,78.0,72.1,74.2,7.0,2.0,193.0
2015-07-12 13:00:00,102802.0,78.0,72.1,74.2,7.0,2.0,193.0
2015-07-12 14:00:00,106271.0,78.0,72.1,74.2,7.0,2.0,193.0
2015-07-12 15:00:00,108904.0,78.0,72.1,74.2,7.0,2.0,193.0
2015-07-12 16:00:00,111202.0,78.0,72.1,74.2,7.0,2.0,193.0
2015-07-12 17:00:00,110758.25,78.0,72.1,74.2,7.0,2.0,193.0
2015-07-12 18:00:00,110314.5,78.0,72.1,74.2,7.0,2.0,193.0
2015-07-12 19:00:00,109870.75,78.0,72.1,74.2,7.0,2.0,193.0
2015-07-12 20:00:00,109427.0,78.0,72.1,74.2,7.0,2.0,193.0
2015-07-12 21:00:00,107073.0,78.0,72.1,74.2,7.0,2.0,193.0
2015-07-12 22:00:00,104245.0,78.0,72.1,74.2,7.0,2.0,193.0
2015-07-12 23:00:00,97067.0,78.0,72.1,74.2,7.0,2.0,193.0
2015-07-13 00:00:00,89327.0,78.0,73.8,77.6,1.0,2.0,194.0
2015-07-13 01:00:00,83638.0,78.0,73.8,77.6,1.0,2.0,194.0
2015-07-13 02:00:00,79680.0,78.0,73.8,77.6,1.0,2.0,194.0
2015-07-13 03:00:00,77046.0,78.0,73.8,77.6,1.0,2.0,194.0
2015-07-13 04:00:00,76107.0,78.0,73.8,77.6,1.0,2.0,194.0
2015-07-13 05:00:00,77070.0,78.0,73.8,77.6,1.0,2.0,194.0
2015-07-13 06:00:00,80182.0,78.0,73.8,77.6,1.0,2.0,194.0
2015-07-13 07:00:00,84738.0,78.0,73.8,77.6,1.0,2.0,194.0
2015-07-13 08:00:00,90907.0,78.0,73.8,77.6,1.0,2.0,194.0
2015-07-13 09:00:00,97204.0,78.0,73.8,77.6,1.0,2.0,194.0
2015-07-13 10:00:00,102975.0,78.0,73.8,77.6,1.0,2.0,194.0
2015-07-13 11:00:00,108409.0,78.0,73.8,77.6,1.0,2.0,194.0
2015-07-13 12:00:00,108572.81818181818,78.0,73.8,77.6,1.0,2.0,194.0
2015-07-13 13:00:00,108736.63636363637,78.0,73.8,77.6,1.0,2.0,194.0
2015-07-13 14:00:00,108900.45454545454,78.0,73.8,77.6,1.0,2.0,194.0
2015-07-13 15:00:00,109064.27272727272,78.0,73.8,77.6,1.0,2.0,194.0
2015-07-13 16:00:00,109228.09090909091,78.0,73.8,77.6,1.0,2.0,194.0
2015-07-13 17:00:00,109391.90909090909,78.0,73.8,77.6,1.0,2.0,194.0
2015-07-13 18:00:00,109555.72727272728,78.0,73.8,77.6,1.0,2.0,194.0
2015-07-13 19:00:00,109719.54545454546,78.0,73.8,77.6,1.0,2.0,194.0
2015-07-13 20:00:00,109883.36363636363,78.0,73.8,77.6,1.0,2.0,194.0
2015-07-13 21:00:00,110047.18181818182,78.0,73.8,77.6,1.0,2.0,194.0
2015-07-13 22:00:00,110211.0,78.0,73.8,77.6,1.0,2.0,194.0
2015-07-13 23:00:00,101798.0,78.0,73.8,77.6,1.0,2.0,194.0
2015-07-14 00:00:00,93673.0,68.2,67.0,72.1,2.0,2.0,195.0
2015-07-14 01:00:00,87630.0,68.2,67.0,72.1,2.0,2.0,195.0
2015-07-14 02:00:00,83289.0,68.2,67.0,72.1,2.0,2.0,195.0
2015-07-14 03:00:00,80504.0,68.2,67.0,72.1,2.0,2.0,195.0
2015-07-14 04:00:00,78935.0,68.2,67.0,72.1,2.0,2.0,195.0
2015-07-14 05:00:00,79711.0,68.2,67.0,72.1,2.0,2.0,195.0
2015-07-14 06:00:00,82658.0,68.2,67.0,72.1,2.0,2.0,195.0
2015-07-14 07:00:00,86918.0,68.2,67.0,72.1,2.0,2.0,195.0
2015-07-14 08:00:00,93130.0,68.2,67.0,72.1,2.0,2.0,195.0
2015-07-14 09:00:00,99060.0,68.2,67.0,72.1,2.0,2.0,195.0
2015-07-14 10:00:00,104546.0,68.2,67.0,72.1,2.0,2.0,195.0
2015-07-14 11:00:00,109894.0,68.2,67.0,72.1,2.0,2.0,195.0
2015-07-14 12:00:00,109771.1,68.2,67.0,72.1,2.0,2.0,195.0
2015-07-14 13:00:00,109648.2,68.2,67.0,72.1,2.0,2.0,195.0
2015-07-14 14:00:00,109525.3,68.2,67.0,72.1,2.0,2.0,195.0
2015-07-14 15:00:00,109402.4,68.2,67.0,72.1,2.0,2.0,195.0
2015-07-14 16:00:00,109279.5,68.2,67.0,72.1,2.0,2.0,195.0
2015-07-14 17:00:00,109156.6,68.2,67.0,72.1,2.0,2.0,195.0
2015-07-14 18:00:00,109033.7,68.2,67.0,72.1,2.0,2.0,195.0
2015-07-14 19:00:00,108910.8,68.2,67.0,72.1,2.0,2.0,195.0
2015-07-14 20:00:00,108787.9,68.2,67.0,72.1,2.0,2.0,195.0
2015-07-14 21:00:00,108665.0,68.2,67.0,72.1,2.0,2.0,195.0
2015-07-14 22:00:00,105050.0,68.2,67.0,72.1,2.0,2.0,195.0
2015-07-14 23:00:00,96908.0,68.2,67.0,72.1,2.0,2.0,195.0
2015-07-15 00:00:00,88778.0,69.4,65.2,71.9,3.0,2.0,196.0
2015-07-15 01:00:00,82943.0,69.4,65.2,71.9,3.0,2.0,196.0
2015-07-15 02:00:00,78749.0,69.4,65.2,71.9,3.0,2.0,196.0
2015-07-15 03:00:00,75902.0,69.4,65.2,71.9,3.0,2.0,196.0
2015-07-15 04:00:00,74533.0,69.4,65.2,71.9,3.0,2.0,196.0
2015-07-15 05:00:00,74871.0,69.4,65.2,71.9,3.0,2.0,196.0
2015-07-15 06:00:00,77711.0,69.4,65.2,71.9,3.0,2.0,196.0
2015-07-15 07:00:00,81473.0,69.4,65.2,71.9,3.0,2.0,196.0
2015-07-15 08:00:00,86557.0,69.4,65.2,71.9,3.0,2.0,196.0
2015-07-15 09:00:00,91246.0,69.4,65.2,71.9,3.0,2.0,196.0
2015-07-15 10:00:00,95921.0,69.4,65.2,71.9,3.0,2.0,196.0
2015-07-15 11:00:00,100239.0,69.4,65.2,71.9,3.0,2.0,196.0
2015-07-15 12:00:00,104247.0,69.4,65.2,71.9,3.0,2.0,196.0
2015-07-15 13:00:00,107528.0,69.4,65.2,71.9,3.0,2.0,196.0
2015-07-15 14:00:00,110337.0,69.4,65.2,71.9,3.0,2.0,196.0
2015-07-15 15:00:00,110500.0,69.4,65.2,71.9,3.0,2.0,196.0
2015-07-15 16:00:00,110663.0,69.4,65.2,71.9,3.0,2.0,196.0
2015-07-15 17:00:00,110826.0,69.4,65.2,71.9,3.0,2.0,196.0
2015-07-15 18:00:00,110989.0,69.4,65.2,71.9,3.0,2.0,196.0
2015-07-15 19:00:00,109453.0,69.4,65.2,71.9,3.0,2.0,196.0
